,year,day,dechr,hour,min,sec,rh,esh,clong,clat,HGIlong,br,bt,bn,vp1r,vp1t,vp1n,crot,np1,vp1,Tp1,vaz,vel,Bx,By,Bz,sBx,sBy,sBz,nal,val,Tal,np2,vp2,delta T
1360,1976,92,18.6133,18,36,48,0.44,14.05,33.73,-5.49,130.9958,-10.17,29.54,8.42,544.4626,-20.9161,74.2496,1639,47.77,549.9,180065,-2.2,-7.76,10.17,-29.54,8.42,2.61,2.23,1.66,0,0,0,43.25,559.7,0.0111
1361,1976,92,18.6247,18,37,29,0.44,14.05,33.73,-5.49,131.0025,-13.37,25.64,13.9,556.7109,-26.8381,67.2503,1639,42.53,561.4,218592,-2.76,-6.88,13.37,-25.64,13.9,0.89,1.92,1.69,0,0,0,41.14,564.2,0.0114
1362,1976,92,18.6358,18,38,9,0.44,14.06,33.72,-5.49,130.9991,-14.19,23.11,16.43,552.8798,-19.9833,71.9516,1639,42.25,557.9,234981,-2.07,-7.41,14.19,-23.11,16.43,1.34,0.84,0.81,0,0,0,40.27,562.2,0.0111
1363,1976,92,18.6472,18,38,50,0.44,14.06,33.72,-5.49,131.0058,-15.46,24.42,16.31,552.6628,-34.6738,70.3476,1639,39.31,558.2,219748,-3.59,-7.24,15.46,-24.42,16.31,0.84,1.18,1.25,0,0,0,37.76,565.4,0.0114
1364,1976,92,18.6583,18,39,30,0.44,14.06,33.71,-5.49,131.0024,-15.75,27.45,11.27,550.5296,-24.6143,66.688,1639,34.61,555.1,258457,-2.56,-6.9,15.75,-27.45,11.27,1.33,1.22,2.47,0,0,0,35.71,562.3,0.0111
1365,1976,92,18.6697,18,40,11,0.44,14.06,33.71,-5.49,131.0091,-17.17,29.28,5.52,553.8447,-20.6474,68.9347,1639,37.21,558.5,277386,0,-7.09,17.17,-29.28,5.52,0.67,0.95,1.33,0,0,0,36.51,563.2,0.0114
1366,1976,92,18.6808,18,40,51,0.44,14.06,33.7,-5.49,131.0057,-15.86,29.87,-1.45,551.4943,-16.4643,51.0863,1639,36.6,554.1,249050,-1.71,-5.29,15.86,-29.87,-1.45,1.15,1.55,0.88,0,0,0,37.31,559.8,0.0111
1367,1976,92,18.6922,18,41,32,0.44,14.06,33.7,-5.49,131.0124,-17.33,28.23,-5.97,549.2912,-18.5098,57.4747,1639,37.84,552.6,271500,-1.93,-5.97,17.33,-28.23,-5.97,0.73,1.36,3.55,0,0,0,35.44,559.5,0.0114
1368,1976,92,18.7033,18,42,12,0.44,14.06,33.69,-5.49,131.009,-16.55,27.63,-13.04,555.903,-30.7878,68.065,1639,37.23,560.9,230017,-3.17,-6.97,16.55,-27.63,-13.04,0.63,1.03,1.72,0,0,0,33.99,569.7,0.0111
1369,1976,92,18.7147,18,42,53,0.44,14.06,33.69,-5.49,131.0157,-16.38,26.98,-14.34,551.2977,-22.8171,83.1518,1639,34.36,558,218183,-2.37,-8.57,16.38,-26.98,-14.34,0.88,0.64,0.67,0,0,0,34.78,566.7,0.0114
1370,1976,92,18.7258,18,43,33,0.44,14.06,33.68,-5.49,131.0123,-16.22,25.61,-16.31,549.0387,-0.2875,74.7209,1639,38.1,554.1,190464,-0.03,-7.75,16.22,-25.61,-16.31,1.64,3.37,5.15,0,0,0,36.36,550.8,0.0111
1371,1976,92,18.7372,18,44,14,0.44,14.07,33.68,-5.49,131.019,-15.09,14.64,-27.79,531.2223,14.0961,59.2315,1639,39.96,534.7,227002,1.52,-6.36,15.09,-14.64,-27.79,1.57,2.62,3.33,0,0,0,32.8,541.4,0.0114
1372,1976,92,18.7483,18,44,54,0.44,14.07,33.67,-5.49,131.0156,-14.04,19.04,-24.55,533.8504,4.4725,56.0177,1639,37.02,536.8,237362,0.48,-5.99,14.04,-19.04,-24.55,1.17,6.77,4.42,0,0,0,31.34,546.3,0.0111
1373,1976,92,18.7597,18,45,35,0.44,14.07,33.67,-5.49,131.0223,-13.81,27.58,-17.72,546.0281,-6.7666,58.5508,1639,27.21,549.2,306307,-0.71,-6.12,13.81,-27.58,-17.72,1.78,2.89,3.57,0,0,0,28.64,560,0.0114
1374,1976,92,18.7708,18,46,15,0.44,14.07,33.66,-5.49,131.0189,-13.42,27.37,-19.47,540.8334,1.6991,44.94,1639,21.94,542.7,314386,0.18,-4.75,13.42,-27.37,-19.47,1.28,0.75,1.24,0,0,0,23.63,551.7,0.0111
1375,1976,92,18.7822,18,46,56,0.44,14.07,33.66,-5.49,131.0256,-12.22,27.7,-20.41,536.6055,-13.1144,44.4131,1639,25.23,538.6,309630,-1.4,-4.73,12.22,-27.7,-20.41,0.78,0.79,0.78,0,0,0,22.14,547.3,0.0114
1376,1976,92,18.7933,18,47,36,0.44,14.07,33.65,-5.49,131.0222,-15.35,14.89,-29.41,530.0992,-22.3104,36.1705,1639,24.53,531.8,277854,-2.41,-3.9,15.35,-14.89,-29.41,0.93,1.26,1.23,0,0,0,23.89,542.3,0.0111
1377,1976,92,18.8047,18,48,17,0.44,14.07,33.65,-5.49,131.0289,-14.39,20.62,-25.79,542.5323,-7.5757,46.8022,1639,26.81,544.6,187196,-0.8,-4.93,14.39,-20.62,-25.79,1.02,2.93,3.17,0,0,0,27.07,546.1,0.0114
1378,1976,92,18.8158,18,48,57,0.44,14.07,33.64,-5.49,131.0255,-14.85,21.43,-25.03,535.964,-10.6654,54.1685,1639,28.16,538.8,191834,-1.14,-5.77,14.85,-21.43,-25.03,0.94,0.8,0.84,0,0,0,26.52,542.3,0.0111
1379,1976,92,18.8272,18,49,38,0.44,14.07,33.64,-5.49,131.0322,-14.84,19.84,-26.62,537.4712,-14.5435,45.6218,1639,26.39,539.6,231972,-1.55,-4.85,14.84,-19.84,-26.62,0.51,0.4,0.61,0,0,0,21.52,546.3,0.0114
1380,1976,92,18.8383,18,50,18,0.44,14.08,33.63,-5.49,131.0288,-15.4,18.75,-26.87,538.7078,-13.7302,46.6723,1639,21.76,540.9,255527,-1.46,-4.95,15.4,-18.75,-26.87,0.37,0.52,0.55,0,0,0,20.45,549.8,0.0111
1381,1976,92,18.8497,18,50,59,0.44,14.08,33.63,-5.49,131.0355,-15.76,19.18,-26.84,537.3217,-13.8826,61.4306,1639,19.87,541,232830,-1.48,-6.52,15.76,-19.18,-26.84,0.74,0.68,0.76,0,0,0,19.34,546.4,0.0114
1382,1976,92,18.8608,18,51,39,0.44,14.08,33.62,-5.49,131.0321,-16.39,19.1,-26.2,535.3982,-13.8329,51.0042,1639,22.09,538,321776,-1.48,-5.44,16.39,-19.1,-26.2,0.52,0.44,0.53,0,0,0,17.77,545.6,0.0111
1383,1976,92,18.8722,18,52,20,0.44,14.08,33.62,-5.49,131.0388,-15.09,18.82,-27.35,542.9598,-17.0632,45.1387,1639,21.8,545.1,173727,-1.8,-4.75,15.09,-18.82,-27.35,1.09,0.97,1.44,0,0,0,15.69,549,0.0114
1384,1976,92,18.8833,18,53,0,0.44,14.08,33.61,-5.49,131.0354,-14.77,18.67,-27.5,544.5062,-1.9957,23.1073,1639,18.08,545,311310,-0.21,-2.43,14.77,-18.67,-27.5,0.44,0.72,0.6,0,0,0,16.28,547.6,0.0111
1385,1976,92,18.8947,18,53,41,0.44,14.08,33.61,-5.49,131.0421,-15.9,19.53,-27.29,539.9767,-9.1425,19.331,1639,17.63,540.4,345561,-0.97,-2.05,15.9,-19.53,-27.29,0.48,0.86,0.6,0,0,0,14.24,548.8,0.0114
1386,1976,92,18.9058,18,54,21,0.44,14.08,33.6,-5.49,131.0387,-16.21,21.65,-25.91,0,0,0,1639,0,0,0,0,0,16.21,-21.65,-25.91,0.59,0.5,0.56,0,0,0,13.57,537.4,0.0111
1387,1976,92,18.9169,18,55,1,0.44,14.08,33.6,-5.49,131.0452,-16.58,22.62,-25.16,0,0,0,1639,0,0,0,0,0,16.58,-22.62,-25.16,0.43,0.3,0.27,0,0,0,0,0,0.0111
1388,1976,92,18.9283,18,55,42,0.44,14.08,33.59,-5.49,131.042,-16.52,25.64,-23.49,557.274,3.7933,-18.6819,1639,13.81,557.6,195349,0.39,1.92,16.52,-25.64,-23.49,1.28,3.84,4.38,0,0,0,14.34,559.5,0.0114
1389,1976,92,18.9394,18,56,22,0.44,14.09,33.59,-5.49,131.0485,-15.63,11.35,-33.66,572.4521,-51.4928,-62.9468,1639,14.34,578.2,229504,-5.14,6.25,15.63,-11.35,-33.66,0.89,1.01,2.04,0,0,0,13.73,588.2,0.0111
1390,1976,92,19.1308,19,7,51,0.44,14.1,33.5,-5.49,131.0716,-11.46,27.27,-27.34,565.6096,-38.8569,-61.7899,1639,10.52,570.3,199764,-3.93,6.22,11.46,-27.27,-27.34,0.83,0.8,0.55,0,0,0,13.94,583.3,0.1914
1391,1976,92,19.1422,19,8,32,0.44,14.11,33.5,-5.49,131.0784,-11.88,27.71,-26.46,593.2053,1.4495,-48.6663,1639,11.95,595.2,182281,0.14,4.69,11.88,-27.71,-26.46,1.56,1.39,1.41,0,0,0,14.53,581.3,0.0114
1392,1976,92,19.1533,19,9,12,0.44,14.11,33.49,-5.49,131.0749,-12.07,30.4,-22.96,592.7873,8.8983,-17.0777,1639,17.27,593.1,161364,0.86,1.65,12.07,-30.4,-22.96,1.18,1.23,1.23,0,0,0,15.41,596.5,0.0111
1393,1976,92,19.1647,19,9,53,0.44,14.11,33.48,-5.49,131.0717,-15.45,29.6,-22.41,573.4004,11.7107,-17.9234,1639,17.67,573.8,197425,1.17,1.79,15.45,-29.6,-22.41,1.27,1.02,1.43,0,0,0,16.1,576.1,0.0114
1394,1976,92,19.1758,19,10,33,0.44,14.11,33.48,-5.49,131.0782,-13.82,29.23,-24.46,579.0093,9.298,-30.7539,1639,15.43,579.9,249862,0.92,3.04,13.82,-29.23,-24.46,3.11,1.41,1.06,0,0,0,14.7,578.1,0.0111
1395,1976,92,19.1872,19,11,14,0.44,14.11,33.48,-5.49,131.085,-17.96,26.92,-23.86,552.5452,-11.7671,-35.3522,1639,13.29,553.8,272945,-1.22,3.66,17.96,-26.92,-23.86,2.54,3.08,2.66,0,0,0,12.8,546.1,0.0114
1396,1976,92,19.1983,19,11,54,0.44,14.11,33.47,-5.49,131.0815,-15.12,31.29,-21.77,573.5712,4.605,-28.555,1639,14.48,574.3,221743,0.46,2.85,15.12,-31.29,-21.77,0.88,0.97,0.92,0,0,0,13.91,572.9,0.0111
1397,1976,92,19.2097,19,12,35,0.44,14.11,33.46,-5.49,131.0783,-12.87,32.98,-19.98,577.2388,8.4634,-21.4713,1639,12.17,577.7,151684,0.84,2.13,12.87,-32.98,-19.98,2.54,2,2.25,0,0,0,12.83,576.5,0.0114
1398,1976,92,19.2208,19,13,15,0.44,14.11,33.46,-5.49,131.0848,-7.49,37.35,-14.39,584.8334,36.1798,-13.1948,1639,14.61,586.1,190106,3.54,1.29,7.49,-37.35,-14.39,1.53,1.06,1,0,0,0,13.56,591.6,0.0111
1399,1976,92,19.2322,19,13,56,0.44,14.11,33.45,-5.49,131.0816,-9.7,35.7,-15.66,587.8983,38.5329,-6.8898,1639,13.97,589.2,239028,3.75,0.67,9.7,-35.7,-15.66,2.01,1.03,0.88,0,0,0,11.59,575.7,0.0114
1400,1976,92,19.2433,19,14,36,0.44,14.12,33.45,-5.48,131.0881,-10.23,35.3,-16.05,583.6481,34.4706,-25.0159,1639,13.87,585.2,219297,3.38,2.45,10.23,-35.3,-16.05,1.18,1.36,1.27,0,0,0,13.44,581.3,0.0111
1401,1976,92,19.2547,19,15,17,0.44,14.12,33.45,-5.48,131.0949,-7.45,36.75,-14.88,596.8113,27.2054,-28.2786,1639,14.68,598.1,150355,2.61,2.71,7.45,-36.75,-14.88,1.53,2.13,1.68,0,0,0,13.45,594.1,0.0114
1402,1976,92,19.2658,19,15,57,0.44,14.12,33.44,-5.48,131.0914,-7.53,37.55,-12.4,607.9015,37.5003,-7.2288,1639,17.42,609.1,172233,3.53,0.68,7.53,-37.55,-12.4,2.58,1.47,1.14,0,0,0,14.05,602.2,0.0111
1403,1976,92,19.2772,19,16,38,0.44,14.12,33.43,-5.48,131.0882,-15.2,33.74,-15.11,585.1116,34.1472,-10.4352,1639,17.66,586.2,185789,3.34,1.02,15.2,-33.74,-15.11,1.4,0.8,0.85,0,0,0,15.33,591.4,0.0114
1404,1976,92,19.2883,19,17,18,0.44,14.12,33.43,-5.48,131.0947,-15.69,33.39,-14.95,582.2015,33.1617,-13.4371,1639,16.76,583.3,267718,3.26,1.32,15.69,-33.39,-14.95,1.59,1.3,1.68,0,0,0,15.42,585.4,0.0111
1405,1976,92,19.2997,19,17,59,0.44,14.12,33.42,-5.48,131.0914,-4.75,33.42,-6.94,593.8552,57.0771,-3.1238,1639,10.67,596.6,327120,5.49,0.3,4.75,-33.42,-6.94,4.59,2.96,4.25,0,0,0,20.13,639.8,0.0114
1406,1976,92,19.3108,19,18,39,0.44,14.12,33.42,-5.48,131.098,-0.24,31.36,-4.2,0,0,0,1639,0,0,0,0,0,0.24,-31.36,-4.2,1.02,1.59,0.84,0,0,0,20.91,639.7,0.0111
1407,1976,92,19.3222,19,19,20,0.44,14.12,33.42,-5.48,131.1047,-1.24,30.92,-5.51,0,0,0,1639,0,0,0,0,0,1.24,-30.92,-5.51,1.24,1.81,1.26,0,0,0,21.99,630.1,0.0114
1408,1976,92,19.3333,19,20,0,0.44,14.13,33.41,-5.48,131.1013,-3.44,31.36,-4.67,0,0,0,1639,0,0,0,0,0,3.44,-31.36,-4.67,1.98,1.36,1.55,0,0,0,21.94,635,0.0111
1409,1976,92,19.3447,19,20,41,0.44,14.13,33.4,-5.48,131.098,-8.99,28.71,-9.41,0,0,0,1639,0,0,0,0,0,8.99,-28.71,-9.41,2.23,2.43,1.17,0,0,0,18.12,622,0.0114
1410,1976,92,19.3558,19,21,21,0.44,14.13,33.4,-5.48,131.1046,-12.08,25.25,-10.85,0,0,0,1639,0,0,0,0,0,12.08,-25.25,-10.85,1.72,1.31,1.08,0,0,0,22.24,615.6,0.0111
1411,1976,92,19.3672,19,22,2,0.44,14.13,33.4,-5.48,131.1113,-12.36,24.83,-12.23,0,0,0,1639,0,0,0,0,0,12.36,-24.83,-12.23,0.47,0.52,0.49,0,0,0,20.21,626,0.0114
1412,1976,92,19.3783,19,22,42,0.44,14.13,33.39,-5.48,131.1079,-13.24,24.07,-12.51,0,0,0,1639,0,0,0,0,0,13.24,-24.07,-12.51,0.74,0.56,0.5,0,0,0,19.1,627.3,0.0111
1413,1976,92,19.3897,19,23,23,0.44,14.13,33.39,-5.48,131.1146,-14.95,23.84,-10.16,0,0,0,1639,0,0,0,0,0,14.95,-23.84,-10.16,0.62,0.41,0.57,0,0,0,20.2,631.2,0.0114
1414,1976,92,19.4008,19,24,3,0.44,14.13,33.38,-5.48,131.1112,-11.77,26.81,-10.36,0,0,0,1639,0,0,0,0,0,11.77,-26.81,-10.36,1.15,1.39,1.15,0,0,0,18.92,620.1,0.0111
1415,1976,92,19.4122,19,24,44,0.44,14.13,33.37,-5.48,131.1079,-14.41,25.83,-12.32,589.8434,52.5548,-4.8578,1639,16.9,592.2,490381,0,0.47,14.41,-25.83,-12.32,2.38,2.09,1.72,0,0,0,16.39,614.9,0.0114
1416,1976,92,19.4233,19,25,24,0.44,14.14,33.37,-5.48,131.1145,-17.06,21.45,-16.02,0,0,0,1639,0,0,0,0,0,17.06,-21.45,-16.02,0.95,1.68,1.48,0,0,0,16.02,623.4,0.0111
1417,1976,92,19.4347,19,26,5,0.44,14.14,33.37,-5.48,131.1212,-15.25,24.38,-13.25,0,0,0,1639,0,0,0,0,0,15.25,-24.38,-13.25,1.76,2.35,2.34,0,0,0,17.53,629,0.0114
1418,1976,92,19.4458,19,26,45,0.44,14.14,33.36,-5.48,131.1178,-18.1,20.1,-15.61,0,0,0,1639,0,0,0,0,0,18.1,-20.1,-15.61,0.65,1,1.26,0,0,0,17.68,628.8,0.0111
1419,1976,92,19.4572,19,27,26,0.44,14.14,33.36,-5.48,131.1245,-18.44,20.41,-13.35,0,0,0,1639,0,0,0,0,0,18.44,-20.41,-13.35,0.54,0.82,1.32,0,0,0,16.69,620.6,0.0114
1420,1976,92,19.4683,19,28,6,0.44,14.14,33.35,-5.48,131.1211,-19,19.9,-13.09,0,0,0,1639,0,0,0,0,0,19,-19.9,-13.09,0.43,0.66,0.63,0,0,0,18,623,0.0111
1421,1976,92,19.4797,19,28,47,0.44,14.14,33.34,-5.48,131.1178,-19.56,19.28,-12.38,0,0,0,1639,0,0,0,0,0,19.56,-19.28,-12.38,0.35,0.87,0.9,0,0,0,17.78,621.4,0.0114
1422,1976,92,19.4908,19,29,27,0.44,14.14,33.34,-5.48,131.1244,-18.46,18.59,-14.41,0,0,0,1639,0,0,0,0,0,18.46,-18.59,-14.41,1.32,0.49,1.51,0,0,0,17.03,633.4,0.0111
1423,1976,92,19.5022,19,30,8,0.44,14.14,33.33,-5.48,131.1211,-15.21,24.02,-11.77,0,0,0,1639,0,0,0,0,0,15.21,-24.02,-11.77,0.33,0.41,0.28,0,0,0,17.4,630.3,0.0114
1424,1976,92,19.5133,19,30,48,0.44,14.14,33.33,-5.48,131.1277,-15.47,24.08,-11.52,0,0,0,1639,0,0,0,0,0,15.47,-24.08,-11.52,0.34,0.3,0.27,0,0,0,17.95,628.9,0.0111
1425,1976,92,19.5247,19,31,29,0.44,14.15,33.32,-5.48,131.1244,-15.48,24.58,-9.96,0,0,0,1639,0,0,0,0,0,15.48,-24.58,-9.96,0.46,0.54,0.35,0,0,0,17.24,631.4,0.0114
1426,1976,92,19.5369,19,32,13,0.44,14.15,33.32,-5.48,131.1316,-15.65,24.77,-9.97,0,0,0,1639,0,0,0,0,0,15.65,-24.77,-9.97,0.34,0.33,0.38,0,0,0,0,0,0.0122
1427,1976,92,19.5483,19,32,54,0.44,14.15,33.31,-5.48,131.1284,-14.26,26.25,-7.46,0,0,0,1639,0,0,0,0,0,14.26,-26.25,-7.46,0.62,0.55,0.47,0,0,0,18.57,632.7,0.0114
1428,1976,92,19.5594,19,33,34,0.44,14.15,33.31,-5.48,131.1349,-12.36,28.09,-4.61,0,0,0,1639,0,0,0,0,0,12.36,-28.09,-4.61,1.27,1.32,1.2,0,0,0,17.01,636.7,0.0111
1429,1976,92,19.5708,19,34,15,0.44,14.15,33.3,-5.48,131.1317,-16.15,25.79,-7.54,0,0,0,1639,0,0,0,0,0,16.15,-25.79,-7.54,0.95,0.88,0.86,0,0,0,17.13,630.4,0.0114
1430,1976,92,19.5808,19,34,51,0.44,14.15,33.3,-5.48,131.1376,-16.81,25.88,-7.26,0,0,0,1639,0,0,0,0,0,16.81,-25.88,-7.26,0.85,1.28,1.21,0,0,0,16.42,636,0.01
1431,1976,92,19.5922,19,35,32,0.44,14.15,33.29,-5.48,131.1343,-16.94,26.08,-7.28,0,0,0,1639,0,0,0,0,0,16.94,-26.08,-7.28,0.46,0.78,0.6,0,0,0,16.57,633.7,0.0114
1432,1976,92,19.6033,19,36,12,0.44,14.15,33.29,-5.48,131.1409,-16.75,26.4,-6.43,0,0,0,1639,0,0,0,0,0,16.75,-26.4,-6.43,0.67,0.84,0.44,0,0,0,17.21,638.5,0.0111
1433,1976,92,19.6147,19,36,53,0.44,14.15,33.28,-5.48,131.1376,-16.77,25.62,-7.88,0,0,0,1639,0,0,0,0,0,16.77,-25.62,-7.88,0.45,0.53,0.44,0,0,0,16.68,631.7,0.0114
1434,1976,92,19.6258,19,37,33,0.44,14.16,33.28,-5.48,131.1442,-16.74,24.33,-9.94,0,0,0,1639,0,0,0,0,0,16.74,-24.33,-9.94,0.81,1.79,1.89,0,0,0,17.27,638.3,0.0111
1435,1976,92,19.6372,19,38,14,0.44,14.16,33.27,-5.48,131.1409,-14.69,27.36,-6.54,0,0,0,1639,0,0,0,0,0,14.69,-27.36,-6.54,1.61,1.62,1.47,0,0,0,17.32,633.2,0.0114
1436,1976,92,19.6483,19,38,54,0.44,14.16,33.27,-5.48,131.1475,-9.1,27.77,-10.41,0,0,0,1639,0,0,0,0,0,9.1,-27.77,-10.41,4.55,2.47,3.6,0,0,0,19.18,652.5,0.0111
1437,1976,92,19.6597,19,39,35,0.44,14.16,33.26,-5.48,131.1442,-13.71,27.88,-4.88,0,0,0,1639,0,0,0,0,0,13.71,-27.88,-4.88,2.37,1.26,1.27,0,0,0,16.3,640.5,0.0114
1438,1976,92,19.6708,19,40,15,0.44,14.16,33.26,-5.48,131.1508,-10.37,28.66,-7.71,0,0,0,1639,0,0,0,0,0,10.37,-28.66,-7.71,0.75,0.97,0.79,0,0,0,18.71,633.9,0.0111
1439,1976,92,19.6822,19,40,56,0.44,14.16,33.25,-5.48,131.1475,-10.15,27.15,-8.04,0,0,0,1639,0,0,0,0,0,10.15,-27.15,-8.04,0.57,0.88,1.51,0,0,0,19.82,636.4,0.0114
1440,1976,92,19.6933,19,41,36,0.44,14.16,33.25,-5.48,131.1541,-10.33,26.86,-8.83,0,0,0,1639,0,0,0,0,0,10.33,-26.86,-8.83,2.55,2.46,1.68,0,0,0,18.07,639.4,0.0111
1441,1976,92,19.7047,19,42,17,0.44,14.16,33.24,-5.48,131.1508,-13.87,26.41,-4.64,0,0,0,1639,0,0,0,0,0,13.87,-26.41,-4.64,1.77,1.91,1.52,0,0,0,20.3,646.1,0.0114
1442,1976,92,19.7158,19,42,57,0.44,14.16,33.24,-5.48,131.1574,-13.08,27.85,-2.87,0,0,0,1639,0,0,0,0,0,13.08,-27.85,-2.87,1,1.23,1.86,0,0,0,18.95,632,0.0111
1443,1976,92,19.7272,19,43,38,0.44,14.17,33.23,-5.48,131.1541,-18.74,22.92,4.75,0,0,0,1639,0,0,0,0,0,18.74,-22.92,4.75,2.05,2.86,3.92,0,0,0,18.24,624.9,0.0114
1444,1976,92,19.7383,19,44,18,0.44,14.17,33.23,-5.48,131.1607,-18.46,21.47,7.59,0,0,0,1639,0,0,0,0,0,18.46,-21.47,7.59,2.21,2.09,1.67,0,0,0,22.63,639,0.0111
1445,1976,92,19.7497,19,44,59,0.44,14.17,33.22,-5.48,131.1574,-14.86,23.09,8.63,0,0,0,1639,0,0,0,0,0,14.86,-23.09,8.63,1.58,2.23,3.54,0,0,0,19.56,636.8,0.0114
1446,1976,92,19.7608,19,45,39,0.44,14.17,33.22,-5.48,131.164,-13.19,25.6,-5.01,0,0,0,1639,0,0,0,0,0,13.19,-25.6,-5.01,0.89,2.44,0.67,0,0,0,18.23,634.8,0.0111
1447,1976,92,19.7722,19,46,20,0.44,14.17,33.21,-5.48,131.1607,-14.9,25.97,-2.15,0,0,0,1639,0,0,0,0,0,14.9,-25.97,-2.15,1.29,0.86,1.21,0,0,0,18.69,635.6,0.0114
1448,1976,92,19.7833,19,47,0,0.44,14.17,33.21,-5.48,131.1673,-14.82,25.43,-3.44,0,0,0,1639,0,0,0,0,0,14.82,-25.43,-3.44,1.35,0.72,1.73,0,0,0,18.67,635.8,0.0111
1449,1976,92,19.7947,19,47,41,0.44,14.17,33.2,-5.48,131.164,-14.83,25.21,-5.37,0,0,0,1639,0,0,0,0,0,14.83,-25.21,-5.37,0.47,0.66,0.5,0,0,0,16.56,638.7,0.0114
1450,1976,92,19.8058,19,48,21,0.44,14.17,33.2,-5.48,131.1706,-14.47,24.45,-6.89,0,0,0,1639,0,0,0,0,0,14.47,-24.45,-6.89,0.96,1.51,3.4,0,0,0,17.26,628.2,0.0111
1451,1976,92,19.8172,19,49,2,0.44,14.18,33.19,-5.48,131.1673,-14.98,24.79,-6.2,0,0,0,1639,0,0,0,0,0,14.98,-24.79,-6.2,1.54,1.68,3.2,0,0,0,17.39,627.5,0.0114
1452,1976,92,19.8283,19,49,42,0.44,14.18,33.19,-5.48,131.1739,-16.15,24.82,-6.03,0,0,0,1639,0,0,0,0,0,16.15,-24.82,-6.03,0.65,1.2,1.37,0,0,0,17.06,633.6,0.0111
1453,1976,92,19.8397,19,50,23,0.44,14.18,33.18,-5.48,131.1706,-16.73,23.61,-8.08,0,0,0,1639,0,0,0,0,0,16.73,-23.61,-8.08,0.47,0.5,0.34,0,0,0,16.67,626.3,0.0114
1454,1976,92,19.8508,19,51,3,0.44,14.18,33.18,-5.48,131.1772,-15.96,22.83,-10.1,0,0,0,1639,0,0,0,0,0,15.96,-22.83,-10.1,0.57,0.84,1.35,0,0,0,16.82,629.8,0.0111
1455,1976,92,19.8622,19,51,44,0.44,14.18,33.17,-5.48,131.1739,-15.29,21.52,-12.21,0,0,0,1639,0,0,0,0,0,15.29,-21.52,-12.21,0.49,0.61,0.59,0,0,0,17.13,626.9,0.0114
1456,1976,92,19.8733,19,52,24,0.44,14.18,33.17,-5.48,131.1805,-15.74,21.46,-11.95,0,0,0,1639,0,0,0,0,0,15.74,-21.46,-11.95,0.66,1,0.97,0,0,0,16.17,625.5,0.0111
1457,1976,92,19.8847,19,53,5,0.44,14.18,33.16,-5.48,131.1772,-17.4,20.09,-12.26,0,0,0,1639,0,0,0,0,0,17.4,-20.09,-12.26,1.28,1.74,1.41,0,0,0,15.85,616.2,0.0114
1458,1976,92,19.8958,19,53,45,0.44,14.18,33.16,-5.48,131.1838,-16.34,21.29,-11.97,0,0,0,1639,0,0,0,0,0,16.34,-21.29,-11.97,1.59,1.42,0.86,0,0,0,15.82,617.1,0.0111
1459,1976,92,19.9072,19,54,26,0.44,14.18,33.15,-5.48,131.1805,-15.52,21.41,-13.14,0,0,0,1639,0,0,0,0,0,15.52,-21.41,-13.14,1.3,1.14,0.64,0,0,0,15.48,622.2,0.0114
1460,1976,92,19.9183,19,55,6,0.44,14.19,33.15,-5.48,131.1871,-15.92,21.73,-12.22,0,0,0,1639,0,0,0,0,0,15.92,-21.73,-12.22,0.7,0.57,0.5,0,0,0,15.55,625.9,0.0111
1461,1976,92,19.9297,19,55,47,0.44,14.19,33.14,-5.48,131.1838,-15.08,22.67,-10.61,0,0,0,1639,0,0,0,0,0,15.08,-22.67,-10.61,1.03,1.38,1.93,0,0,0,16.15,620,0.0114
1462,1976,92,19.9408,19,56,27,0.44,14.19,33.14,-5.48,131.1904,-15.79,20.6,-13.37,0,0,0,1639,0,0,0,0,0,15.79,-20.6,-13.37,0.65,0.85,1.05,0,0,0,15.08,610,0.0111
1463,1976,92,19.9522,19,57,8,0.44,14.19,33.13,-5.48,131.1871,-16.88,20.23,-12.76,0,0,0,1639,0,0,0,0,0,16.88,-20.23,-12.76,0.7,0.44,0.7,0,0,0,15.21,619.8,0.0114
1464,1976,92,19.9633,19,57,48,0.44,14.19,33.13,-5.48,131.1937,-18.8,18.29,-12.07,0,0,0,1639,0,0,0,0,0,18.8,-18.29,-12.07,0.68,0.67,0.62,0,0,0,15.16,607.6,0.0111
1465,1976,92,19.9747,19,58,29,0.44,14.19,33.12,-5.48,131.1904,-18.45,17.53,-13.34,0,0,0,1639,0,0,0,0,0,18.45,-17.53,-13.34,0.55,0.58,0.37,0,0,0,15.2,610.7,0.0114
1466,1976,92,19.9858,19,59,9,0.44,14.19,33.12,-5.48,131.1969,-17.51,17.99,-13.96,0,0,0,1639,0,0,0,0,0,17.51,-17.99,-13.96,0.38,0.25,0.5,0,0,0,15.12,611.1,0.0111
1467,1976,92,19.9972,19,59,50,0.44,14.19,33.11,-5.48,131.1937,-17.4,17.56,-14.61,0,0,0,1639,0,0,0,0,0,17.4,-17.56,-14.61,0.38,0.45,0.41,0,0,0,15.7,614.1,0.0114
1468,1976,92,20.0083,20,0,30,0.44,14.19,33.11,-5.48,131.2002,-17.13,17.77,-14.59,592.1581,30.8264,-16.8736,1639,14.05,593.2,526130,2.98,1.63,17.13,-17.77,-14.59,0.37,0.53,0.45,0,0,0,14.88,618.7,0.0111
