year          day          dechr          hour          min          sec          rh          esh          clong          clat          HGIlong          br          bt          bn          vp1r          vp1t          vp1n          crot          np1          vp1          Tp1          vaz          vel          Bx          By          Bz          sBx          sBy          sBz          nal          val          Tal          np2          vp2
   1976.0000      92.0000       2.6967       2.0000      41.0000      48.0000       0.4500      12.4900      40.9300      -5.6700     128.7888     -18.9300       4.6500       4.0400     314.4682       4.5009      39.7306    1639.0000      24.1700     317.0000  134941.0000       0.8200      -7.2000      18.9300      -4.6500       4.0400       0.2900       0.4800       0.6600       0.0000       0.0000       0.0000      22.6100     316.2000
   1976.0000      92.0000       2.7078       2.0000      42.0000      28.0000       0.4500      12.4900      40.9200      -5.6700     128.7853     -18.9800       4.2200       4.0200     315.2586       6.3835      40.3938    1639.0000      21.3100     317.9000  123383.0000       1.1600      -7.3000      18.9800      -4.2200       4.0200       0.2600       0.5000       1.0600       0.0000       0.0000       0.0000      22.6500     314.5000
   1976.0000      92.0000       2.7192       2.0000      43.0000       9.0000       0.4500      12.5000      40.9200      -5.6700     128.7921     -18.4400       6.4600       2.9100     312.8000       4.0402      29.3504    1639.0000      23.0300     314.2000  130841.0000       0.7400      -5.3600      18.4400      -6.4600       2.9100       0.9400       2.1800       1.4000       0.0000       0.0000       0.0000      20.7200     304.4000
   1976.0000      92.0000       2.7303       2.0000      43.0000      49.0000       0.4500      12.5000      40.9100      -5.6700     128.7886     -17.4500       8.9800       3.8700     317.4313      18.5253      34.1497    1639.0000      23.3000     319.8000  154029.0000       3.3400      -6.1300      17.4500      -8.9800       3.8700       0.3200       0.7000       0.6200       0.0000       0.0000       0.0000      22.9300     308.1000
   1976.0000      92.0000       2.7417       2.0000      44.0000      30.0000       0.4500      12.5000      40.9100      -5.6700     128.7954     -17.7600       8.9200       3.2400     316.6284      22.6407      37.1218    1639.0000      27.2100     319.6000  143033.0000       4.0900      -6.6700      17.7600      -8.9200       3.2400       0.4100       0.7100       0.8400       0.0000       0.0000       0.0000      22.0300     306.6000
   1976.0000      92.0000       2.7528       2.0000      45.0000      10.0000       0.4500      12.5000      40.9000      -5.6700     128.7919     -17.0800      10.7300       2.7600     317.0259      22.7803      33.4628    1639.0000      20.0900     319.6000  125439.0000       4.1100      -6.0100      17.0800     -10.7300       2.7600       0.5300       1.0000       0.5300       0.0000       0.0000       0.0000      21.1700     317.6000
   1976.0000      92.0000       2.7642       2.0000      45.0000      51.0000       0.4500      12.5000      40.9000      -5.6700     128.7987     -17.9200       7.9500       4.2700     322.2828      15.3676      39.8450    1639.0000      18.1100     325.1000  143881.0000       2.7300      -7.0400      17.9200      -7.9500       4.2700       0.4500       1.2700       1.2000       0.0000       0.0000       0.0000      21.9800     320.8000
   1976.0000      92.0000       2.7753       2.0000      46.0000      31.0000       0.4500      12.5000      40.8900      -5.6700     128.7952     -17.2700       9.7000       4.5900     319.6916      23.0279      36.5753    1639.0000      22.7100     322.6000  105617.0000       4.1200      -6.5100      17.2700      -9.7000       4.5900       0.5700       1.0500       1.1800       0.0000       0.0000       0.0000      22.0800     317.3000
   1976.0000      92.0000       2.7867       2.0000      47.0000      12.0000       0.4500      12.5000      40.8900      -5.6700     128.8020     -16.8300      10.9600       4.4100     322.4706      30.1418      43.6171    1639.0000      25.4400     326.8000  119777.0000       5.3400      -7.6700      16.8300     -10.9600       4.4100       0.6600       0.9300       0.9600       0.0000       0.0000       0.0000      20.6600     322.6000
   1976.0000      92.0000       2.7978       2.0000      47.0000      52.0000       0.4500      12.5000      40.8800      -5.6700     128.7985     -17.7400       9.4400       2.9900     317.6267      23.9382      35.5034    1639.0000      23.2600     320.5000  115824.0000       4.3100      -6.3600      17.7400      -9.4400       2.9900       0.5100       1.3500       1.0200       0.0000       0.0000       0.0000      21.8500     317.0000
   1976.0000      92.0000       2.8092       2.0000      48.0000      33.0000       0.4500      12.5000      40.8800      -5.6700     128.8053     -18.1600       8.3400       3.5900     315.6027      15.3251      38.4050    1639.0000      24.5300     318.3000  137273.0000       2.7800      -6.9300      18.1600      -8.3400       3.5900       0.4000       0.9200       0.9200       0.0000       0.0000       0.0000      20.5600     309.0000
   1976.0000      92.0000       2.8203       2.0000      49.0000      13.0000       0.4500      12.5100      40.8700      -5.6700     128.8018     -16.7500      11.1100       4.2300     327.3495      24.6135      36.5317    1639.0000      22.1500     330.3000  210172.0000       4.3000      -6.3500      16.7500     -11.1100       4.2300       0.7600       1.1100       0.8100       0.0000       0.0000       0.0000      19.3500     311.3000
   1976.0000      92.0000       2.8317       2.0000      49.0000      54.0000       0.4500      12.5100      40.8700      -5.6700     128.8086     -16.9400      11.0700       3.0200     320.7622      28.6273      35.6101    1639.0000      22.3300     324.0000  133869.0000       5.1000      -6.3100      16.9400     -11.0700       3.0200       0.3200       0.6500       0.7900       0.0000       0.0000       0.0000      22.3000     320.8000
   1976.0000      92.0000       2.8428       2.0000      50.0000      34.0000       0.4500      12.5100      40.8600      -5.6700     128.8051     -17.2000      10.5800       2.9800     317.3149      23.1351      32.3733    1639.0000      20.7900     319.8000  125092.0000       4.1700      -5.8100      17.2000     -10.5800       2.9800       0.7800       0.6700       1.3000       0.0000       0.0000       0.0000      21.2900     316.5000
   1976.0000      92.0000       2.8542       2.0000      51.0000      15.0000       0.4500      12.5100      40.8600      -5.6700     128.8119     -15.2800      13.2200       2.1400     324.4357      41.7914      34.2081    1639.0000      24.4500     328.9000  112098.0000       7.3400      -5.9700      15.2800     -13.2200       2.1400       1.4400       2.0300       2.7400       0.0000       0.0000       0.0000      21.0000     322.0000
   1976.0000      92.0000       2.8653       2.0000      51.0000      55.0000       0.4500      12.5100      40.8500      -5.6700     128.8084     -17.0300       9.6700       4.8300     327.7327      33.5211      35.0328    1639.0000      23.3600     331.3000  151547.0000       5.8400      -6.0700      17.0300      -9.6700       4.8300       0.8400       1.8700       1.1600       0.0000       0.0000       0.0000      20.8000     321.1000
   1976.0000      92.0000       2.8767       2.0000      52.0000      36.0000       0.4500      12.5100      40.8400      -5.6700     128.8052     -18.0800       7.1700       4.5400     317.7773      19.7145      39.2624    1639.0000      20.5300     320.8000  119007.0000       3.5500      -7.0300      18.0800      -7.1700       4.5400       0.5200       1.3800       0.7900       0.0000       0.0000       0.0000      20.1800     309.0000
   1976.0000      92.0000       2.8878       2.0000      53.0000      16.0000       0.4500      12.5100      40.8400      -5.6700     128.8117     -17.9000       7.7500       4.4100     313.2366      12.3619      41.3818    1639.0000      18.6800     316.2000  128899.0000       2.2600      -7.5200      17.9000      -7.7500       4.4100       0.2900       0.6800       0.6100       0.0000       0.0000       0.0000      18.4000     307.4000
   1976.0000      92.0000       2.8992       2.0000      53.0000      57.0000       0.4500      12.5100      40.8300      -5.6700     128.8084     -17.4400       8.6700       3.8700     318.2311      21.7506      37.7530    1639.0000      20.8100     321.2000  138933.0000       3.9100      -6.7500      17.4400      -8.6700       3.8700       0.3600       1.2000       1.0800       0.0000       0.0000       0.0000      19.2700     308.0000
   1976.0000      92.0000       2.9103       2.0000      54.0000      37.0000       0.4500      12.5100      40.8300      -5.6700     128.8150     -17.8900       6.7800       3.4300     319.9167      29.1147      39.8416    1639.0000      24.4600     323.7000   75085.0000       5.2000      -7.0700      17.8900      -6.7800       3.4300       1.0100       2.4300       1.1300       0.0000       0.0000       0.0000      17.8400     310.0000
   1976.0000      92.0000       2.9217       2.0000      55.0000      18.0000       0.4500      12.5200      40.8300      -5.6700     128.8217     -18.2000       5.7700       3.9200     315.0146       9.1293      38.5835    1639.0000      21.6900     317.5000  144371.0000       1.6600      -6.9800      18.2000      -5.7700       3.9200       0.2300       0.5600       0.6500       0.0000       0.0000       0.0000      18.7300     305.8000
   1976.0000      92.0000       2.9328       2.0000      55.0000      58.0000       0.4500      12.5200      40.8200      -5.6700     128.8183     -17.7000       7.0400       1.1100     311.6402      13.6065      38.4669    1639.0000      20.9200     314.3000  151212.0000       2.5000      -7.0300      17.7000      -7.0400       1.1100       0.5100       2.0400       2.8900       0.0000       0.0000       0.0000      18.8200     305.4000
   1976.0000      92.0000       2.9442       2.0000      56.0000      39.0000       0.4500      12.5200      40.8100      -5.6700     128.8150     -17.6900       5.9100       3.7600     306.9084       5.5179      41.1205    1639.0000      19.2000     309.7000   73376.0000       1.0300      -7.6300      17.6900      -5.9100       3.7600       0.4400       1.8100       1.4600       0.0000       0.0000       0.0000      19.3500     306.3000
   1976.0000      92.0000       2.9553       2.0000      57.0000      19.0000       0.4500      12.5200      40.8100      -5.6700     128.8216     -17.3200       4.3200      -1.4200     318.7304      24.4131      35.2348    1639.0000      22.9200     321.6000  156062.0000       4.3800      -6.2900      17.3200      -4.3200      -1.4200       0.9200       5.0100       3.3700       0.0000       0.0000       0.0000      17.4600     309.4000
   1976.0000      92.0000       2.9667       2.0000      58.0000       0.0000       0.4500      12.5200      40.8100      -5.6700     128.8283     -17.9900      -1.3800      -2.2100     323.9543      18.3766       4.0210    1639.0000      20.6000     324.5000  214203.0000       0.0000      -0.7100      17.9900       1.3800      -2.2100       0.3500       0.8800       2.1300       0.0000       0.0000       0.0000      21.0400     318.6000
