,helios_number,year,day,hour,minute,second,data_number,B_xse,B_yse,B_zse,B,dechr,delta T
7331,2,76,92,13,30,48,8,-2.34,13.44,46.17,48.25,13.51333333,0.001666667
7332,2,76,92,13,30,54,8,0.68,15.4,45.46,48.05,13.515,0.001666667
7333,2,76,92,13,31,0,8,-2.44,15.13,46.88,49.51,13.51666667,0.001666667
7334,2,76,92,13,31,6,8,2.74,9.82,46.96,48.17,13.51833333,0.001666667
7335,2,76,92,13,31,12,8,0.91,15.6,45,47.85,13.52,0.001666667
7336,2,76,92,13,31,18,8,0.47,16.71,45.96,49,13.52166667,0.001666667
7337,2,76,92,13,31,24,8,0.75,17.26,44.01,47.36,13.52333333,0.001666667
7338,2,76,92,13,31,30,8,1.9,15.39,45.17,47.88,13.525,0.001666667
7339,2,76,92,13,31,36,8,3.34,16.38,45.5,48.82,13.52666667,0.001666667
7340,2,76,92,13,31,42,8,6.94,20.69,43.79,49.05,13.52833333,0.001666667
7341,2,76,92,13,31,48,8,6.84,22.35,44.36,50.22,13.53,0.001666667
7342,2,76,92,13,31,54,8,7.91,22.81,42.61,49.07,13.53166667,0.001666667
7343,2,76,92,13,32,0,8,7.88,22.58,43.65,49.84,13.53333333,0.001666667
7344,2,76,92,13,32,6,8,9.11,21.8,41.81,48.26,13.535,0.001666667
7345,2,76,92,13,32,12,8,11.48,18.82,42.32,47.98,13.53666667,0.001666667
7346,2,76,92,13,32,18,8,10.22,17.2,45.46,49.84,13.53833333,0.001666667
7347,2,76,92,13,32,24,8,10.19,30.21,36.51,48.96,13.54,0.001666667
7348,2,76,92,13,32,30,8,9.76,33.85,34.06,49.11,13.54166667,0.001666667
7349,2,76,92,13,32,36,8,8.56,28.79,38.62,49.13,13.54333333,0.001666667
7350,2,76,92,13,32,42,8,5.78,23.86,44.87,51.25,13.545,0.001666667
7351,2,76,92,13,32,48,8,10.73,12.65,49.48,52.76,13.54666667,0.001666667
7352,2,76,92,13,32,54,8,11.92,11.42,48.4,51.36,13.54833333,0.001666667
7353,2,76,92,13,33,0,8,13.59,10.96,49.01,52.14,13.55,0.001666667
7354,2,76,92,13,33,6,8,9.65,20.44,42.53,49.26,13.55166667,0.001666667
7355,2,76,92,13,33,12,8,7.87,29.37,45.14,54.59,13.55333333,0.001666667
7356,2,76,92,13,33,18,8,6.5,29.8,47.68,56.69,13.555,0.001666667
7357,2,76,92,13,33,24,8,7.67,16.4,49.07,52.61,13.55666667,0.001666667
7358,2,76,92,13,33,30,8,7.82,21.44,48.12,53.37,13.55833333,0.001666667
7359,2,76,92,13,33,36,8,0.06,35.9,40.07,53.97,13.56,0.001666667
7360,2,76,92,13,33,42,8,-0.97,32.24,41.33,52.88,13.56166667,0.001666667
7361,2,76,92,13,33,48,8,-1.21,20.05,50.17,54.34,13.56333333,0.001666667
7362,2,76,92,13,33,54,8,-2.32,14.53,51.18,53.42,13.565,0.001666667
7363,2,76,92,13,34,0,8,2.72,19.77,48.35,52.42,13.56666667,0.001666667
7364,2,76,92,13,34,6,8,2.97,26.39,44.94,52.63,13.56833333,0.001666667
7365,2,76,92,13,34,12,8,6.44,22.06,48.95,54.21,13.57,0.001666667
7366,2,76,92,13,34,18,8,13.67,17.71,48.58,53.93,13.57166667,0.001666667
7367,2,76,92,13,34,24,8,15.53,10.73,50.76,54.29,13.57333333,0.001666667
7368,2,76,92,13,34,30,8,18.26,7.83,50.38,54.29,13.575,0.001666667
7369,2,76,92,13,34,36,8,20.43,0.51,49.38,54.18,13.57666667,0.001666667
7370,2,76,92,13,34,42,8,9.96,17.05,51.21,55.06,13.57833333,0.001666667
7371,2,76,92,13,34,48,8,12.66,9.68,52.92,55.61,13.58,0.001666667
7372,2,76,92,13,34,54,8,13.89,14.8,52.29,56.15,13.58166667,0.001666667
7373,2,76,92,13,35,0,8,17.29,10,52.58,56.38,13.58333333,0.001666667
7374,2,76,92,13,35,6,8,18.81,7.6,52.69,56.78,13.585,0.001666667
7375,2,76,92,13,35,12,8,21.26,21.25,47.19,56.02,13.58666667,0.001666667
7376,2,76,92,13,35,18,8,21.55,19.64,47.93,56.19,13.58833333,0.001666667
7377,2,76,92,13,35,24,8,21.82,25.31,45.74,56.71,13.59,0.001666667
7378,2,76,92,13,35,30,8,19.46,28.91,45.31,57.2,13.59166667,0.001666667
7379,2,76,92,13,35,36,8,19.66,28.96,44.73,56.84,13.59333333,0.001666667
7380,2,76,92,13,35,42,8,17.77,31,41.57,55.24,13.595,0.001666667
7381,2,76,92,13,35,48,8,12.73,37.34,38.24,55.19,13.59666667,0.001666667
7382,2,76,92,13,35,54,8,10.79,32.86,43.34,55.55,13.59833333,0.001666667
7383,2,76,92,13,36,0,8,9,32.21,44.79,55.99,13.6,0.001666667
7384,2,76,92,13,36,6,8,10.57,30.46,45.65,55.96,13.60166667,0.001666667
7385,2,76,92,13,36,12,8,11.89,28.96,45.95,56.06,13.60333333,0.001666667
7386,2,76,92,13,36,18,8,6.12,27.03,49,56.4,13.605,0.001666667
7387,2,76,92,13,36,24,8,6.24,26.48,48.71,55.88,13.60666667,0.001666667
7388,2,76,92,13,36,30,8,9.09,29.42,45.95,55.46,13.60833333,0.001666667
7389,2,76,92,13,36,36,8,5.82,27.6,47.43,55.46,13.61,0.001666667
7390,2,76,92,13,36,42,8,3.9,30.56,45.67,55.27,13.61166667,0.001666667
7391,2,76,92,13,36,48,8,2.34,31.05,46.33,55.9,13.61333333,0.001666667
7392,2,76,92,13,36,54,8,5.25,31.81,44.88,55.35,13.615,0.001666667
7393,2,76,92,13,37,0,8,1.61,29.34,47.19,55.68,13.61666667,0.001666667
7394,2,76,92,13,37,6,8,0.13,30.2,46.78,55.71,13.61833333,0.001666667
7395,2,76,92,13,37,12,8,1.11,29.22,47.18,55.89,13.62,0.001666667
7396,2,76,92,13,37,18,8,10.71,31.08,44.67,55.5,13.62166667,0.001666667
7397,2,76,92,13,37,24,8,13.39,30.91,43.64,55.18,13.62333333,0.001666667
7398,2,76,92,13,37,30,8,13.94,32.23,42.26,55.04,13.625,0.001666667
7399,2,76,92,13,37,36,8,11.16,33.9,40.53,54.1,13.62666667,0.001666667
7400,2,76,92,13,37,42,8,5.61,32.39,41,53.15,13.62833333,0.001666667
7401,2,76,92,13,37,48,8,6.64,25.43,46.44,53.61,13.63,0.001666667
7402,2,76,92,13,37,54,8,3.59,24.54,47.75,54.17,13.63166667,0.001666667
7403,2,76,92,13,38,0,8,7.23,30.64,42.49,53.16,13.63333333,0.001666667
7404,2,76,92,13,38,6,8,10.69,33.49,37.75,51.89,13.635,0.001666667
7405,2,76,92,13,38,12,8,8.29,30.14,40.5,51.7,13.63666667,0.001666667
7406,2,76,92,13,38,18,8,9.99,23.33,46.1,52.7,13.63833333,0.001666667
7407,2,76,92,13,38,24,8,7.16,28.31,42.04,51.25,13.64,0.001666667
7408,2,76,92,13,38,30,8,9.48,21.91,44.79,51,13.64166667,0.001666667
7409,2,76,92,13,38,36,8,11.31,15.04,46.69,50.41,13.64333333,0.001666667
7410,2,76,92,13,38,42,8,14.57,12.75,45.3,50.55,13.645,0.001666667
7411,2,76,92,13,38,48,8,9.38,33.7,40.94,53.87,13.64666667,0.001666667
7412,2,76,92,13,38,54,8,9.89,32.46,42.68,54.56,13.64833333,0.001666667
7413,2,76,92,13,39,0,8,9.28,33.03,42.32,54.55,13.65,0.001666667
7414,2,76,92,13,39,6,8,8.89,32.81,42.24,54.3,13.65166667,0.001666667
7415,2,76,92,13,39,12,8,9.71,29.81,42.77,53.08,13.65333333,0.001666667
7416,2,76,92,13,39,18,8,9.21,27.56,42.84,51.84,13.655,0.001666667
7417,2,76,92,13,39,24,8,9.21,30.03,43.49,53.7,13.65666667,0.001666667
7418,2,76,92,13,39,30,8,8.79,29.84,44.73,54.51,13.65833333,0.001666667
7419,2,76,92,13,39,36,8,8.35,28.86,45.3,54.42,13.66,0.001666667
7420,2,76,92,13,39,42,8,8.38,27.88,45.53,54.11,13.66166667,0.001666667
7421,2,76,92,13,39,48,8,6.69,24.81,46.91,53.56,13.66333333,0.001666667
7422,2,76,92,13,39,54,8,8.66,25.74,45.37,53.04,13.665,0.001666667
7423,2,76,92,13,40,0,8,8.89,29.69,43.58,53.51,13.66666667,0.001666667
7424,2,76,92,13,40,6,8,7.41,30.07,43.79,53.67,13.66833333,0.001666667
7425,2,76,92,13,40,12,8,8.01,31.58,42.78,53.82,13.67,0.001666667
7426,2,76,92,13,40,18,8,8.49,31.63,41.89,53.22,13.67166667,0.001666667
7427,2,76,92,13,40,24,8,9,29.03,41.9,51.81,13.67333333,0.001666667
7428,2,76,92,13,40,30,8,8.86,29.96,41.46,51.96,13.675,0.001666667
7429,2,76,92,13,40,36,8,9.12,28.95,43.71,53.28,13.67666667,0.001666667
7430,2,76,92,13,40,42,8,7.85,27.22,45.17,53.34,13.67833333,0.001666667
7431,2,76,92,13,40,48,8,9.15,31.36,42.03,53.33,13.68,0.001666667
7432,2,76,92,13,40,54,8,10.05,31.56,42.62,54.03,13.68166667,0.001666667
7433,2,76,92,13,41,0,8,9.93,31.57,42.52,53.97,13.68333333,0.001666667
7434,2,76,92,13,41,6,8,6.99,33.78,41.73,54.21,13.685,0.001666667
7435,2,76,92,13,41,12,8,9.78,32.06,42.17,53.96,13.68666667,0.001666667
7436,2,76,92,13,41,18,8,10.32,29.76,43.49,53.72,13.68833333,0.001666667
7437,2,76,92,13,41,24,8,10.2,29.39,43.47,53.54,13.69,0.001666667
7438,2,76,92,13,41,30,8,10.4,27.83,43.25,52.56,13.69166667,0.001666667
7439,2,76,92,13,41,36,8,8.47,29.4,42.54,52.44,13.69333333,0.001666667
7440,2,76,92,13,41,42,8,10.14,25.11,44.35,52.06,13.695,0.001666667
7441,2,76,92,13,41,48,8,9.32,27.91,43.06,52.2,13.69666667,0.001666667
7442,2,76,92,13,41,54,8,9.25,29.89,42.75,53.05,13.69833333,0.001666667
7443,2,76,92,13,42,0,8,9.39,29.9,41.89,52.38,13.7,0.001666667
7444,2,76,92,13,42,6,8,7.77,29.76,42.4,52.46,13.70166667,0.001666667
7445,2,76,92,13,42,12,8,7.93,30.51,41.18,51.89,13.70333333,0.001666667
7446,2,76,92,13,42,18,8,7.48,30.95,41.16,52.14,13.705,0.001666667
7447,2,76,92,13,42,24,8,7.36,31.35,40.37,51.72,13.70666667,0.001666667
7448,2,76,92,13,42,30,8,8.27,30.15,40.38,51.15,13.70833333,0.001666667
7449,2,76,92,13,42,36,8,10.02,30.03,39.57,50.73,13.71,0.001666667
7450,2,76,92,13,42,42,8,11.08,29.49,41.53,52.17,13.71166667,0.001666667
7451,2,76,92,13,42,48,8,13,23.06,44.79,52.35,13.71333333,0.001666667
7452,2,76,92,13,42,54,8,13.76,17.99,44.93,50.52,13.715,0.001666667
7453,2,76,92,13,43,0,8,13.07,27.17,39.74,50.27,13.71666667,0.001666667
7454,2,76,92,13,43,6,8,14.73,21.1,43.2,50.48,13.71833333,0.001666667
7455,2,76,92,13,43,12,8,12.99,14.1,44.81,48.9,13.72,0.001666667
7456,2,76,92,13,43,18,8,17.6,13.3,42.54,48.23,13.72166667,0.001666667
7457,2,76,92,13,43,24,8,18.76,15.09,42.63,49.02,13.72333333,0.001666667
7458,2,76,92,13,43,30,8,18.53,14.78,43.48,49.6,13.725,0.001666667
7459,2,76,92,13,43,36,8,19.43,15.13,42.4,49.07,13.72666667,0.001666667
7460,2,76,92,13,43,42,8,20.72,8.99,41.66,47.54,13.72833333,0.001666667
7461,2,76,92,13,43,48,8,24.01,1.07,40.71,47.64,13.73,0.001666667
7462,2,76,92,13,43,54,8,23.2,2.3,40.88,47.23,13.73166667,0.001666667
7463,2,76,92,13,44,0,8,20.44,6.67,41.73,47.05,13.73333333,0.001666667
7464,2,76,92,13,44,6,8,24.79,3.79,40.73,47.89,13.735,0.001666667
7465,2,76,92,13,44,12,8,24.69,4.99,40.15,47.47,13.73666667,0.001666667
7466,2,76,92,13,44,18,8,25.71,6.85,40.81,48.9,13.73833333,0.001666667
7467,2,76,92,13,44,24,8,17.44,19.05,42.08,49.9,13.74,0.001666667
7468,2,76,92,13,44,30,8,19.31,17.5,43.75,51.2,13.74166667,0.001666667
7469,2,76,92,13,44,36,8,14.76,24,43.43,51.84,13.74333333,0.001666667
7470,2,76,92,13,44,42,8,13,29.21,40.13,51.54,13.745,0.001666667
7471,2,76,92,13,44,48,8,9.18,33.51,38.25,51.77,13.74666667,0.001666667
7472,2,76,92,13,44,54,8,7.1,36.39,38.92,53.79,13.74833333,0.001666667
7473,2,76,92,13,45,0,8,8.17,36.02,39,53.78,13.75,0.001666667
7474,2,76,92,13,45,6,8,4.4,37.26,36.31,52.25,13.75166667,0.001666667
7475,2,76,92,13,45,12,8,11.85,31.8,37.74,51,13.75333333,0.001666667
7476,2,76,92,13,45,18,8,17.03,29.27,38.27,51.2,13.755,0.001666667
7477,2,76,92,13,45,24,8,18.7,27.49,39.8,52,13.75666667,0.001666667
7478,2,76,92,13,45,30,8,16.86,25.55,40.52,50.86,13.75833333,0.001666667
7479,2,76,92,13,45,36,8,17.92,19.61,43.36,50.92,13.76,0.001666667
7480,2,76,92,13,45,42,8,16.43,21.53,43.57,51.37,13.76166667,0.001666667
7481,2,76,92,13,45,48,8,15.91,22.82,43.21,51.51,13.76333333,0.001666667
7482,2,76,92,13,45,54,8,19.61,28.09,39.35,52.24,13.765,0.001666667
7483,2,76,92,13,46,0,8,18.99,27.74,40.22,52.5,13.76666667,0.001666667
7484,2,76,92,13,46,6,8,16.84,28.22,40.87,52.49,13.76833333,0.001666667
7485,2,76,92,13,46,12,8,16.42,27.68,41.08,52.25,13.77,0.001666667
7486,2,76,92,13,46,18,8,17.4,26.92,41,52.15,13.77166667,0.001666667
7487,2,76,92,13,46,24,8,22.17,26.55,38.26,51.65,13.77333333,0.001666667
7488,2,76,92,13,46,30,8,19.96,26.92,39.26,51.69,13.775,0.001666667
7489,2,76,92,13,46,36,8,18.36,26.48,40.63,52.1,13.77666667,0.001666667
7490,2,76,92,13,46,42,8,18.33,24.88,42.33,52.48,13.77833333,0.001666667
7491,2,76,92,13,46,48,8,19.52,25.84,40.69,52.25,13.78,0.001666667
7492,2,76,92,13,46,54,8,16.35,30.55,38.47,51.87,13.78166667,0.001666667
7493,2,76,92,13,47,0,8,14.78,29.18,39.56,51.39,13.78333333,0.001666667
7494,2,76,92,13,47,6,8,14.76,27.21,40.65,51.15,13.785,0.001666667
7495,2,76,92,13,47,12,8,18.19,25.97,40.16,51.27,13.78666667,0.001666667
7496,2,76,92,13,47,18,8,19.25,29.96,37.66,52.01,13.78833333,0.001666667
7497,2,76,92,13,47,24,8,17.97,29.95,37.38,51.32,13.79,0.001666667
7498,2,76,92,13,47,30,8,17.19,31.25,35.94,50.76,13.79166667,0.001666667
7499,2,76,92,13,47,36,8,19.9,29,36.16,50.49,13.79333333,0.001666667
7500,2,76,92,13,47,42,8,22.6,28.3,34.69,50.3,13.795,0.001666667
7501,2,76,92,13,47,48,8,17.02,29.87,37.5,51.14,13.79666667,0.001666667
7502,2,76,92,13,47,54,8,16.11,31.05,39.21,52.61,13.79833333,0.001666667
7503,2,76,92,13,48,0,8,17.8,29.44,38.4,51.65,13.8,0.001666667
7504,2,76,92,13,48,6,8,18.84,31.05,36.6,51.72,13.80166667,0.001666667
7505,2,76,92,13,48,12,8,17.37,31.33,37.2,51.72,13.80333333,0.001666667
7506,2,76,92,13,48,18,8,18.79,31.76,35.78,51.69,13.805,0.001666667
7507,2,76,92,13,48,24,8,19.75,30.32,37.55,52.19,13.80666667,0.001666667
7508,2,76,92,13,48,30,8,18.03,29.96,37.75,51.6,13.80833333,0.001666667
7509,2,76,92,13,48,36,8,16.14,24.13,43.2,52.15,13.81,0.001666667
7510,2,76,92,13,48,42,8,19.37,36.96,28.19,50.85,13.81166667,0.001666667
7511,2,76,92,13,48,48,8,20.59,35.43,31.28,51.68,13.81333333,0.001666667
7512,2,76,92,13,48,54,8,23.2,33.16,31.58,51.41,13.815,0.001666667
7513,2,76,92,13,49,0,8,21.65,34.04,31.72,51.35,13.81666667,0.001666667
7514,2,76,92,13,49,6,8,23.21,35.68,28.44,51.46,13.81833333,0.001666667
7515,2,76,92,13,49,12,8,22.49,34.99,28.28,50.6,13.82,0.001666667
7516,2,76,92,13,49,18,8,18.74,28.33,36.29,49.8,13.82166667,0.001666667
7517,2,76,92,13,49,24,8,21.77,32.45,31.93,50.5,13.82333333,0.001666667
7518,2,76,92,13,49,30,8,23.17,32.56,32.29,51.42,13.825,0.001666667
7519,2,76,92,13,49,36,8,22.87,32.53,33.17,51.81,13.82666667,0.001666667
7520,2,76,92,13,49,42,8,21.51,31.21,34.26,51.14,13.82833333,0.001666667
7521,2,76,92,13,49,48,8,24.42,32.02,31.43,51.11,13.83,0.001666667
7522,2,76,92,13,49,54,8,23.69,32.69,30.77,50.88,13.83166667,0.001666667
7523,2,76,92,13,50,0,8,23.48,31.08,32.52,50.78,13.83333333,0.001666667
7524,2,76,92,13,50,6,8,22.5,32.25,32.59,51.11,13.835,0.001666667
7525,2,76,92,13,50,12,8,22.96,31.24,33.62,51.37,13.83666667,0.001666667
7526,2,76,92,13,50,18,8,21.11,31.35,34.64,51.36,13.83833333,0.001666667
7527,2,76,92,13,50,24,8,22.13,30.43,34.48,51.09,13.84,0.001666667
7528,2,76,92,13,50,30,8,22.6,29.66,35.44,51.48,13.84166667,0.001666667
7529,2,76,92,13,50,36,8,23.3,29.61,35.3,51.69,13.84333333,0.001666667
7530,2,76,92,13,50,42,8,22.26,30.53,34.77,51.49,13.845,0.001666667
7531,2,76,92,13,50,48,8,24.42,29.78,34.27,51.62,13.84666667,0.001666667
7532,2,76,92,13,50,54,8,25.86,27.48,34.86,51.42,13.84833333,0.001666667
7533,2,76,92,13,51,0,8,26.08,25.6,36.16,51.46,13.85,0.001666667
7534,2,76,92,13,51,6,8,27.27,25.68,35.15,51.4,13.85166667,0.001666667
7535,2,76,92,13,51,12,8,26.72,25.72,35.09,51.14,13.85333333,0.001666667
7536,2,76,92,13,51,18,8,24.98,26.51,34.32,50.22,13.855,0.001666667
7537,2,76,92,13,51,24,8,24.85,26.19,34.63,50.08,13.85666667,0.001666667
7538,2,76,92,13,51,30,8,23.67,28.37,33.54,49.94,13.85833333,0.001666667
7539,2,76,92,13,51,36,8,17.38,32.74,32.37,49.33,13.86,0.001666667
7540,2,76,92,13,51,42,8,14.95,33.51,32.8,49.28,13.86166667,0.001666667
7541,2,76,92,13,51,48,8,15.07,33.4,32.81,49.22,13.86333333,0.001666667
7542,2,76,92,13,51,54,8,13.61,34.32,31.92,48.93,13.865,0.001666667
7543,2,76,92,13,52,0,8,13.09,34.3,32.07,48.85,13.86666667,0.001666667
7544,2,76,92,13,52,6,8,16.1,33.21,32.8,49.41,13.86833333,0.001666667
7545,2,76,92,13,52,12,8,16.15,33.61,32.36,49.44,13.87,0.001666667
7546,2,76,92,13,52,18,8,15.84,32.08,34.32,49.65,13.87166667,0.001666667
7547,2,76,92,13,52,24,8,14.81,31.9,36.14,50.52,13.87333333,0.001666667
7548,2,76,92,13,52,30,8,17.33,31.47,35.72,50.7,13.875,0.001666667
7549,2,76,92,13,52,36,8,16.35,31.41,35.64,50.35,13.87666667,0.001666667
7550,2,76,92,13,52,42,8,15.59,32.27,34.41,49.76,13.87833333,0.001666667
7551,2,76,92,13,52,48,8,10.86,31.36,37.47,50.16,13.88,0.001666667
7552,2,76,92,13,52,54,8,20.24,30.82,32.07,49.22,13.88166667,0.001666667
7553,2,76,92,13,53,0,8,19.73,29.61,33.63,49.02,13.88333333,0.001666667
7554,2,76,92,13,53,6,8,20.67,29.88,33.03,49.23,13.885,0.001666667
7555,2,76,92,13,53,12,8,21.17,28.5,33.99,49.19,13.88666667,0.001666667
7556,2,76,92,13,53,18,8,25.37,24.26,33.73,49.32,13.88833333,0.001666667
7557,2,76,92,13,53,24,8,29.92,31.9,20.86,48.71,13.89,0.001666667
7558,2,76,92,13,53,30,8,23.86,32.08,30.28,50.29,13.89166667,0.001666667
7559,2,76,92,13,53,36,8,22.96,31.8,32.24,50.81,13.89333333,0.001666667
7560,2,76,92,13,53,42,8,22.59,32.47,31.95,50.89,13.895,0.001666667
7561,2,76,92,13,53,48,8,20.06,32.46,33.04,50.69,13.89666667,0.001666667
7562,2,76,92,13,53,54,8,18.74,28.79,38.04,51.47,13.89833333,0.001666667
7563,2,76,92,13,54,0,8,18.56,30.51,36.59,51.2,13.9,0.001666667
7564,2,76,92,13,54,6,8,19.14,30.01,36.37,50.94,13.90166667,0.001666667
7565,2,76,92,13,54,12,8,19.4,29.81,37.01,51.4,13.90333333,0.001666667
7566,2,76,92,13,54,18,8,20.07,27.15,38.98,51.65,13.905,0.001666667
7567,2,76,92,13,54,24,8,19.93,26.66,39.56,51.75,13.90666667,0.001666667
7568,2,76,92,13,54,30,8,19.24,27.53,39.48,51.88,13.90833333,0.001666667
7569,2,76,92,13,54,36,8,18.18,27.5,39.48,51.49,13.91,0.001666667
7570,2,76,92,13,54,42,8,17.89,29.52,37.67,51.16,13.91166667,0.001666667
7571,2,76,92,13,54,48,8,15.59,27.91,38.1,49.87,13.91333333,0.001666667
7572,2,76,92,13,54,54,8,12.54,34.96,33.67,50.19,13.915,0.001666667
7573,2,76,92,13,55,0,8,13.91,30.11,39.49,51.67,13.91666667,0.001666667
7574,2,76,92,13,55,6,8,13.93,27.93,39.78,50.6,13.91833333,0.001666667
7575,2,76,92,13,55,12,8,14.46,26.86,39.93,50.29,13.92,0.001666667
7576,2,76,92,13,55,18,8,13.85,32.13,36.59,50.67,13.92166667,0.001666667
7577,2,76,92,13,55,24,8,14.32,32.5,35.84,50.69,13.92333333,0.001666667
7578,2,76,92,13,55,30,8,16.03,35.14,32.75,50.71,13.925,0.001666667
7579,2,76,92,13,55,36,8,15.12,33.54,35.58,51.23,13.92666667,0.001666667
7580,2,76,92,13,55,42,8,16.12,32.16,36.89,51.56,13.92833333,0.001666667
7581,2,76,92,13,55,48,8,15.66,33.01,36.75,51.85,13.93,0.001666667
7582,2,76,92,13,55,54,8,13.22,35.68,32.97,50.46,13.93166667,0.001666667
7583,2,76,92,13,56,0,8,12.66,35.79,32.74,50.26,13.93333333,0.001666667
7584,2,76,92,13,56,6,8,14.45,33.25,33.63,49.5,13.935,0.001666667
7585,2,76,92,13,56,12,8,14.06,33.5,33.84,49.69,13.93666667,0.001666667
7586,2,76,92,13,56,18,8,15.81,30.97,37.25,51,13.93833333,0.001666667
7587,2,76,92,13,56,24,8,14.11,33.9,34.93,50.73,13.94,0.001666667
7588,2,76,92,13,56,30,8,13.17,34.68,34.99,51.05,13.94166667,0.001666667
7589,2,76,92,13,56,36,8,14.79,32.08,38.19,52.08,13.94333333,0.001666667
7590,2,76,92,13,56,42,8,14.21,32.65,38.11,52.2,13.945,0.001666667
7591,2,76,92,13,56,48,4,14.28,33.84,35.57,51.16,13.94666667,0.001666667
7592,2,76,92,13,57,6,4,15.15,37.4,32.51,51.84,13.95166667,0.005
7593,2,76,92,13,57,12,8,15.81,37.28,31.93,51.66,13.95333333,0.001666667
7594,2,76,92,13,57,18,8,15.92,35.14,35.12,52.23,13.955,0.001666667
7595,2,76,92,13,57,24,8,15.38,38.62,31.77,52.41,13.95666667,0.001666667
7596,2,76,92,13,57,30,8,14.71,39.33,30.62,52.06,13.95833333,0.001666667
7597,2,76,92,13,57,36,8,13.67,36.59,32.06,50.63,13.96,0.001666667
7598,2,76,92,13,57,42,8,13.92,37.23,30.32,50.08,13.96166667,0.001666667
7599,2,76,92,13,57,48,8,15.07,37.54,30.55,50.73,13.96333333,0.001666667
7600,2,76,92,13,57,54,8,15.12,39.15,31.57,52.57,13.965,0.001666667
7601,2,76,92,13,58,0,8,15.62,37.9,31.72,51.89,13.96666667,0.001666667
7602,2,76,92,13,58,6,8,12.17,33.05,37.98,51.9,13.96833333,0.001666667
7603,2,76,92,13,58,12,8,14.14,34.43,34.97,51.24,13.97,0.001666667
7604,2,76,92,13,58,18,8,14.03,32.89,35.74,50.89,13.97166667,0.001666667
7605,2,76,92,13,58,24,8,12.96,24.13,43.13,51.21,13.97333333,0.001666667
7606,2,76,92,13,58,30,8,11.54,20.68,44.73,50.72,13.975,0.001666667
7607,2,76,92,13,58,36,8,9.98,22.87,43.79,50.47,13.97666667,0.001666667
7608,2,76,92,13,58,42,8,9.83,22.53,44,50.54,13.97833333,0.001666667
7609,2,76,92,13,58,48,8,9.96,22.21,44.22,50.53,13.98,0.001666667
7610,2,76,92,13,58,54,8,10.43,22.54,43.71,50.36,13.98166667,0.001666667
7611,2,76,92,13,59,0,8,11.74,24.44,41.97,50.06,13.98333333,0.001666667
7612,2,76,92,13,59,6,8,12.74,24.82,41.3,49.97,13.985,0.001666667
7613,2,76,92,13,59,12,8,13.24,25.03,40.21,49.33,13.98666667,0.001666667
7614,2,76,92,13,59,18,8,10.81,24.54,40.88,49.1,13.98833333,0.001666667
7615,2,76,92,13,59,24,8,11.63,26.4,39.57,49.03,13.99,0.001666667
7616,2,76,92,13,59,30,8,14.21,25.43,39.12,48.84,13.99166667,0.001666667
7617,2,76,92,13,59,36,8,12.59,24.97,39.7,48.94,13.99333333,0.001666667
7618,2,76,92,13,59,42,8,9.44,27.57,38.92,49.22,13.995,0.001666667
7619,2,76,92,13,59,48,8,11.72,25.61,40.36,49.3,13.99666667,0.001666667
7620,2,76,92,13,59,54,8,11.65,24.04,41.09,49.2,13.99833333,0.001666667
7621,2,76,92,14,0,0,8,10.67,18.33,44.36,49.32,14,0.001666667
7622,2,76,92,14,0,6,8,10.48,23.66,41.3,49.27,14.00166667,0.001666667
7623,2,76,92,14,0,12,8,10.63,31.06,37.09,49.57,14.00333333,0.001666667
7624,2,76,92,14,0,18,8,11.64,31.96,36.07,49.63,14.005,0.001666667
7625,2,76,92,14,0,24,8,11.58,31.2,36.5,49.52,14.00666667,0.001666667
7626,2,76,92,14,0,30,8,13.78,29.43,36.95,49.26,14.00833333,0.001666667
7627,2,76,92,14,0,36,8,13.1,27.02,39.27,49.5,14.01,0.001666667
7628,2,76,92,14,0,42,8,11.47,27.28,39.2,49.23,14.01166667,0.001666667
7629,2,76,92,14,0,48,8,9.82,29.7,38.12,49.34,14.01333333,0.001666667
7630,2,76,92,14,0,54,8,12.7,32.44,35.21,49.6,14.015,0.001666667
7631,2,76,92,14,1,0,8,14.48,34.08,32.08,49.07,14.01666667,0.001666667
7632,2,76,92,14,1,6,8,13.51,31.23,33.84,48.09,14.01833333,0.001666667
7633,2,76,92,14,1,12,8,13.81,31.69,32.61,47.56,14.02,0.001666667
7634,2,76,92,14,1,18,8,11.47,30.77,34.49,47.7,14.02166667,0.001666667
7635,2,76,92,14,1,24,8,12.48,30.1,35.57,48.31,14.02333333,0.001666667
7636,2,76,92,14,1,30,8,11,30.4,35.5,48.08,14.025,0.001666667
7637,2,76,92,14,1,36,8,10.98,30.19,35.58,48,14.02666667,0.001666667
7638,2,76,92,14,1,42,8,12.43,29,35.8,47.8,14.02833333,0.001666667
7639,2,76,92,14,1,48,8,11.94,30.77,34.21,47.6,14.03,0.001666667
7640,2,76,92,14,1,54,8,9.33,30.4,34.77,47.32,14.03166667,0.001666667
7641,2,76,92,14,2,0,8,9.7,29.16,35.28,46.93,14.03333333,0.001666667
7642,2,76,92,14,2,6,8,8.62,29.14,35.56,46.97,14.035,0.001666667
7643,2,76,92,14,2,12,8,8.71,31.09,33.98,46.93,14.03666667,0.001666667
7644,2,76,92,14,2,18,8,6.02,25.37,39.47,47.62,14.03833333,0.001666667
7645,2,76,92,14,2,24,8,3.07,25.57,40.49,48.38,14.04,0.001666667
